name,rating,users_count,tags,link
Sweets for Everyone!,2300,7,"binary search, greedy",https://codeforces.com/problemset/problem/249/B
Clearing Up,2300,4,"constructive algorithms, dp, dsu, graphs",https://codeforces.com/problemset/problem/141/E
Ski Base,2300,1,"data structures, dsu, graphs",https://codeforces.com/problemset/problem/92/E
Common ancestor,2300,3,dp,https://codeforces.com/problemset/problem/49/E
Evacuation,2300,3,"flows, graphs, shortest paths",https://codeforces.com/problemset/problem/78/E
Sagheer and Apple Tree,2300,5,"games, trees",https://codeforces.com/problemset/problem/812/E
The Great Mixing,2300,2,"brute force, dfs and similar, dp, graph matchings, graphs, math, shortest paths",https://codeforces.com/problemset/problem/789/E
Rats,2300,6,"brute force, dfs and similar, graphs, implementation, shortest paths",https://codeforces.com/problemset/problem/254/D
Scheme,2300,5,"dfs and similar, graphs, trees",https://codeforces.com/problemset/problem/22/E
The Beaver's Problem - 2,2300,7,,https://codeforces.com/problemset/problem/178/E3
Edges in MST,2300,3,"dfs and similar, dsu, graphs, sortings",https://codeforces.com/problemset/problem/160/D
Martian Strings,2300,8,"string suffix structures, strings",https://codeforces.com/problemset/problem/149/E
Ski Base,2300,1,"combinatorics, dsu, graphs",https://codeforces.com/problemset/problem/91/C
Similar Words,2300,2,,https://codeforces.com/problemset/problem/101647/B
Square Tiling,2300,11,"constructive algorithms, greedy",https://codeforces.com/problemset/problem/432/E
Vulnerable Kerbals,2300,12,"constructive algorithms, dp, graphs, math, number theory",https://codeforces.com/problemset/problem/772/C
Biathlon Track,2300,4,"binary search, brute force, constructive algorithms, data structures, dp",https://codeforces.com/problemset/problem/424/D
Ilya and Two Numbers,2300,2,"constructive algorithms, data structures, dsu, greedy",https://codeforces.com/problemset/problem/313/E
Biologist,2300,4,flows,https://codeforces.com/problemset/problem/311/E
Lock Puzzle,2300,5,"constructive algorithms, strings",https://codeforces.com/problemset/problem/937/E
Eyes Closed,2300,7,"data structures, probabilities",https://codeforces.com/problemset/problem/895/E
Robot on the Board 2,2300,41,"brute force, dfs and similar, graphs, implementation",https://codeforces.com/problemset/problem/1607/F
Party Organization,2300,3,"brute force, math, probabilities",https://codeforces.com/problemset/problem/1600/F
Company,2300,11,"binary search, data structures, dfs and similar, greedy, trees",https://codeforces.com/problemset/problem/1062/E
Tokitsukaze and Duel,2300,11,"brute force, games, greedy",https://codeforces.com/problemset/problem/1191/E
Instant Noodles,2300,6,"graphs, math, number theory",https://codeforces.com/problemset/problem/1323/E
Timetable,2300,8,"constructive algorithms, math",https://codeforces.com/problemset/problem/1040/C
Sonya and Problem Wihtout a Legend,2300,1,"dp, flows, sortings",https://codeforces.com/problemset/problem/714/E
Teams Formation,2300,4,data structures,https://codeforces.com/problemset/problem/879/D
Bamboo Partition,2300,3,"data structures, implementation, math, two pointers",https://codeforces.com/problemset/problem/823/C
Fixed Point Removal,2300,1,"binary search, data structures, sortings",https://codeforces.com/problemset/problem/1405/E
"Points, Lines and Ready-made Titles",2300,3,graphs,https://codeforces.com/problemset/problem/872/E
Games on a CD,2300,6,"data structures, hashing, string suffix structures, strings",https://codeforces.com/problemset/problem/727/E
Axis Walking,2300,9,"bitmasks, combinatorics, constructive algorithms, dp, meet-in-the-middle",https://codeforces.com/problemset/problem/327/E
Dima and Kicks,2300,4,"brute force, dsu, graphs, implementation",https://codeforces.com/problemset/problem/358/E
Array GCD,2300,3,"dp, greedy, number theory",https://codeforces.com/problemset/problem/624/D
Ann and Books,2300,7,"data structures, flows, hashing",https://codeforces.com/problemset/problem/877/F
Prefix Product Sequence,2300,2,"constructive algorithms, math",https://codeforces.com/problemset/problem/488/E
DZY Loves FFT,2300,14,probabilities,https://codeforces.com/problemset/problem/445/D
Transportation,2300,2,"greedy, sortings, two pointers",https://codeforces.com/problemset/problem/203/E
Composing Of String,2300,1,"*special, dp, greedy, strings",https://codeforces.com/problemset/problem/795/I
Composing Of String,2300,1,"*special, dp",https://codeforces.com/problemset/problem/774/I
Queue in the Train,2300,4,"data structures, greedy",https://codeforces.com/problemset/problem/1248/E
Count Pairs,2300,1,number theory,https://codeforces.com/problemset/problem/1189/E
Game with Stones,2300,1,"binary search, data structures, games, greedy",https://codeforces.com/problemset/problem/1584/E
Poman Numbers,2300,5,"bitmasks, greedy, math, strings",https://codeforces.com/problemset/problem/1411/E
Big Number and Remainder,2300,2,"*special, math, number theory",https://codeforces.com/problemset/problem/774/E
Chopping Carrots (Easy Version),1700,13,"binary search, brute force, constructive algorithms, greedy, number theory",https://codeforces.com/problemset/problem/1706/D1
Equate Multisets,1700,17,"constructive algorithms, data structures, greedy, math, number theory",https://codeforces.com/problemset/problem/1702/F
Fake Plastic Trees,1700,54,"dfs and similar, dp, greedy, trees",https://codeforces.com/problemset/problem/1693/B
Railway System,1700,69,"constructive algorithms, graphs, greedy, interactive, sortings",https://codeforces.com/problemset/problem/1687/B
Required Length,1700,21,"brute force, dfs and similar, dp, hashing, shortest paths",https://codeforces.com/problemset/problem/1681/D
Traps,1700,42,"constructive algorithms, greedy, sortings",https://codeforces.com/problemset/problem/1684/D
Tokitsukaze and Meeting,1700,46,"data structures, implementation, math",https://codeforces.com/problemset/problem/1677/B
Cyclic Rotation,1700,77,"constructive algorithms, greedy, implementation, two pointers",https://codeforces.com/problemset/problem/1672/D
Shinju and the Lost Permutation,1700,19,"constructive algorithms, math",https://codeforces.com/problemset/problem/1658/C
Peculiar Movie Preferences,1700,70,"greedy, strings",https://codeforces.com/problemset/problem/1628/B
Road Optimization,1700,18,dp,https://codeforces.com/problemset/problem/1625/C
Hidden Permutations,1700,76,"dfs and similar, interactive, math",https://codeforces.com/problemset/problem/1621/C
Training Session,1700,15,"combinatorics, data structures, geometry, implementation, math",https://codeforces.com/problemset/problem/1598/D
The Number of Imposters,1700,16,"constructive algorithms, dfs and similar, dp, dsu, graphs",https://codeforces.com/problemset/problem/1594/D
Array Stabilization (AND version),1700,15,"brute force, graphs, math, number theory, shortest paths",https://codeforces.com/problemset/problem/1579/F
Array Optimization by Deque,1700,14,"data structures, greedy",https://codeforces.com/problemset/problem/1579/E2
Moamen and XOR,1700,32,"bitmasks, combinatorics, dp, math, matrices",https://codeforces.com/problemset/problem/1557/C
Kavi on Pairing Duty,1700,38,"combinatorics, dp, math",https://codeforces.com/problemset/problem/1528/B
3-Coloring,1700,40,"constructive algorithms, games, interactive",https://codeforces.com/problemset/problem/1503/B
Pekora and Trampoline,1700,70,"brute force, data structures, dp, greedy, implementation",https://codeforces.com/problemset/problem/1491/C
Firecrackers,1700,42,"binary search, sortings",https://codeforces.com/problemset/problem/1468/D
Full Turn,1700,32,"geometry, hashing, number theory",https://codeforces.com/problemset/problem/1468/F
Peaceful Rooks,1700,36,"constructive algorithms, dfs and similar, dsu, graphs",https://codeforces.com/problemset/problem/1464/A
Shurikens,1700,32,"data structures, greedy, implementation",https://codeforces.com/problemset/problem/1434/B
Omkar and Bed Wars,1700,53,"dp, greedy",https://codeforces.com/problemset/problem/1392/D
String Transformation 1,1700,57,"dsu, graphs, greedy, sortings, strings, trees, two pointers",https://codeforces.com/problemset/problem/1383/A
"AND, OR and square sum",1700,43,"bitmasks, greedy, math",https://codeforces.com/problemset/problem/1368/D
Johnny and Contribution,1700,52,"constructive algorithms, graphs, greedy, sortings",https://codeforces.com/problemset/problem/1361/A
Magic Tricks,1700,4,"*special, dp, graphs",https://codeforces.com/problemset/problem/1346/E
Nastya and Scoreboard,1700,66,"bitmasks, dp, graphs, greedy",https://codeforces.com/problemset/problem/1340/B
Xenia and Colorful Gems,1700,53,"binary search, greedy, math, sortings, two pointers",https://codeforces.com/problemset/problem/1336/B
Three Blocks Palindrome (easy version),1700,30,"binary search, brute force, data structures, dp, two pointers",https://codeforces.com/problemset/problem/1335/E1
Dreamoon Likes Sequences,1700,47,"bitmasks, combinatorics, math",https://codeforces.com/problemset/problem/1329/B
Recommendations,1700,19,"data structures, greedy, sortings",https://codeforces.com/problemset/problem/1310/A
Aroma's Search,1700,53,"brute force, constructive algorithms, geometry, greedy, implementation",https://codeforces.com/problemset/problem/1292/B
Long Beautiful Integer,1700,55,"constructive algorithms, greedy, implementation, strings",https://codeforces.com/problemset/problem/1268/A
Messy,1700,34,"brute force, constructive algorithms, greedy, implementation",https://codeforces.com/problemset/problem/1261/A
Cow and Snacks,1700,41,"dfs and similar, dsu, graphs",https://codeforces.com/problemset/problem/1209/D
Ice Cream,1700,5,"*special, greedy, sortings",https://codeforces.com/problemset/problem/1211/C
Mysterious Crime,1700,46,"brute force, combinatorics, math, meet-in-the-middle, two pointers",https://codeforces.com/problemset/problem/1043/D
Crazy Diamond,1700,66,"constructive algorithms, sortings",https://codeforces.com/problemset/problem/1148/C
Tree Diameter,1700,53,"bitmasks, graphs, interactive",https://codeforces.com/problemset/problem/1146/C
New Year and the Permutation Concatenation,1700,45,"combinatorics, dp, math",https://codeforces.com/problemset/problem/1091/D
The Tower is Going Home,1700,7,"binary search, two pointers",https://codeforces.com/problemset/problem/1044/A
Valid BFS?,1700,58,"dfs and similar, graphs, shortest paths, trees",https://codeforces.com/problemset/problem/1037/D
Distinguish zero state and plus state with minimum error,1700,11,,https://codeforces.com/problemset/problem/1002/C1
Distinguish four 2-qubit states - 2,1700,4,,https://codeforces.com/problemset/problem/1002/B4
Deutsch-Jozsa algorithm,1700,14,*special,https://codeforces.com/problemset/problem/1001/I
Resource Distribution,1700,47,"binary search, data structures, greedy, two pointers",https://codeforces.com/problemset/problem/966/B
Primal Sport,1700,21,"brute force, math, number theory",https://codeforces.com/problemset/problem/947/A
Bathroom terminal,1700,27,implementation,https://codeforces.com/problemset/problem/852/G
Pavel and barbecue,1700,11,"constructive algorithms, dfs and similar",https://codeforces.com/problemset/problem/756/A
Robbers' watch,1700,25,"brute force, combinatorics, dp, math",https://codeforces.com/problemset/problem/685/A
Processing Queries,1700,14,"*special, constructive algorithms, data structures, two pointers",https://codeforces.com/problemset/problem/644/B
Factory Repairs,1700,13,data structures,https://codeforces.com/problemset/problem/627/B
XOR Equation,1700,20,"dp, math",https://codeforces.com/problemset/problem/627/A
Wilbur and Points,1700,3,"combinatorics, greedy, sortings",https://codeforces.com/problemset/problem/596/C
Tablecity,1700,19,"constructive algorithms, implementation",https://codeforces.com/problemset/problem/575/D
Board Game,1700,8,,https://codeforces.com/problemset/problem/532/C
Фото на память - 2 (round version),1700,11,"dp, greedy",https://codeforces.com/problemset/problem/524/B
Guess Your Way Out!,1700,5,"implementation, math, trees",https://codeforces.com/problemset/problem/507/C
Flowers,1700,10,dp,https://codeforces.com/problemset/problem/474/D
Number of Ways,1700,10,"binary search, brute force, data structures, dp, two pointers",https://codeforces.com/problemset/problem/466/C
No to Palindromes!,1700,31,"greedy, strings",https://codeforces.com/problemset/problem/464/A
Golden System,1700,21,math,https://codeforces.com/problemset/problem/458/A
Borya and Hanabi,1700,17,"bitmasks, brute force, implementation",https://codeforces.com/problemset/problem/442/A
Big Data,1700,89,*special,https://codeforces.com/problemset/problem/409/D
